text,label,label_quality_score,is_label_issue,pred_prob_normal,pred_prob_smishing
"긴급한! 귀하의 휴대폰 번호 077xxx는 2003년 2월 6일에 2,000의 보너스 발신자 상금을 받았습니다! 당신에게 연락하려는 두 번째 시도입니다! 최대한 빨리 <PHONE> 에 전화하세요! box97n7qp, 150ppm",1,0.83925354,False,0.16074647,0.83925354
"ATM 차단: 고객님, 저희 시스템으로 인해 귀하의 ATM 카드가 비활성화되었습니다. 지금 <PHONE> 고객 관리를 활성화하세요.",1,0.8723954,False,0.1276046,0.8723954
payzapp 수요일 제안에 가입하세요 청구서 지불 시 정액 캐시백을 받으세요dth오늘 모바일 충전 payzapp을 통해 지불 제안 세부 사항을 보려면 방문bitlyguppz tc,0,0.15050894,True,0.15050894,0.84949106
"네, 그리고 자신의 상태를 아는 것은 전혀 도움이 되지 않는 것 같습니다.",1,0.0861512,True,0.9138488,0.0861512
너 아직 바잔 노래를 들어본 적이 없구나 어쨌든 안녕,0,0.9360347,False,0.9360347,0.06396532
"사용잔액 , 원사용만기 월 일lD 패스 l ⑨⑧.com",1,0.8954242,False,0.10457578,0.8954242
사이먼이 오늘 소포를 배달하려고 시도했지만 아무도 응답하지 않았습니다. <URL> depot.help에서 소포 추적 일정을 변경하세요.,1,0.79303193,False,0.20696805,0.79303193
매월 rs의 연금을 받으십시오. 월 rs를 투자하여 가족을 위해 rs lacs를 받으십시오. 세금 혜택을 받으십시오. 제한된 기간 동안 제안하십시오. sms mip to,1,0.8224189,False,0.17758109,0.8224189
사장님!오늘 바다룰렛 어떠세요?[ o.ooo원]드립니다.운을 시험해 보세요 hn⑨⑧.com 출 합니다,1,0.9041056,False,0.0958944,0.9041056
"codebet돌봘 이붼트 쳣 쬭/지,참.죠cobet-⑦ .com",1,0.8433403,False,0.1566597,0.8433403
코인급상승! 전문가 리딩방에서 24시간 무료 체험! moneytalkr 방으로,1,0.8189447,False,0.18105532,0.8189447
그전에 니놈 먼저 찾아내 처형할듯 ㅡㅡ,0,0.9145769,False,0.9145769,0.08542311
무슨 생각을 하고 있는 거야?,0,0.91066223,False,0.91066223,0.0893378
Netflix 이번 달에는 결제를 처리할 수 없습니다. 서비스를 계속 이용하려면 netflix 멤버십 plan.com을 통해 결제 계획을 업데이트하세요.,1,0.8054014,False,0.1945986,0.8054014
구르가온 럭셔리 bhk lac 역사상 처음으로 소나 로드의 아라발리 전망이 포함된 모든 것 현장 방문 cl을 위한 예약 AMT 대출,1,0.8447398,False,0.15526022,0.8447398
사형가자 끝까지 추악하구나,0,0.8950626,False,0.8950626,0.10493738
축하합니다. 월간 대회에서 3등을 차지하셨습니다. 귀하의 개인 코드는 XXXX입니다. 당첨 내용을 확인하세요 <URL>,1,0.8261198,False,0.17388025,0.8261198
윤아... 혼자 내려갈래?,0,0.91611296,False,0.91611296,0.08388701
축하합니다. VIP 행 2장을 신청하실 수 있습니다. 11월 콘서트에서 C 블루 2장 또는 블루 선물 보장 <PHONE> 번으로 전화해 TS CS를 요청하세요. <URL> 비용 최대 3.75,1,0.8462677,False,0.1537323,0.8462677
밤이야 자기야. < > 에서 u tml을 참조하세요. 정말 사랑해요! 무액스,0,0.76606387,False,0.76606387,0.23393615
죄송합니다!! 응 그럼 아빠도 cmi?,0,0.9300013,False,0.9300013,0.06999869
"방금 떨어뜨렸어, 으악 이제 돌아왔어",0,0.9325027,False,0.9325027,0.06749734
나도 보고 싶어 k. 교회? 그럼 나중에는 뭐해요?,0,0.93571967,False,0.93571967,0.06428035
"[대법원] 귀하의 소송 관련 안내 사항 확인 요망. 즉시 검토 부탁 드리며, 링크 클릭 필수 <URL>",1,0.8496251,False,0.1503749,0.8496251
시시. 내 생각엔 오레오 송로버섯을 만들러 가야 할 것 같아.,0,0.93161345,False,0.93161345,0.0683866
"아... ㅋㅋㅋ 아... 당신이 원하는 직업이 뭐죠... 웨이트리스나 사무실, 제가 도와드릴게요..",0,0.9281887,False,0.9281887,0.07181134
"맙소사, 3일 후에 당신의 메시지를 보니 기쁘군요.",0,0.91185075,False,0.91185075,0.088149264
예이이 와트 시간이 다가오고 있어요,0,0.9278701,False,0.9278701,0.07212992
[건강보험공단] 미납 보험료 <MONEY> ! 즉시 납부하지 않으면 추가 벌금 부과 예정. 확인 및 납부 진행 <URL>,1,0.8454523,False,0.15454775,0.8454523
사랑해요 2 자기야! 확실히 모든 게 괜찮은 것 같군요. 그 사람이 바보인가요? Txt 박 아가씨,0,0.92864776,False,0.92864776,0.07135228
[국세청] 2024년 세금 환급 <MONEY> 완료 확인 필요. 인증 완료 클릭 <URL>,1,0.84849036,False,0.15150967,0.84849036
생긴건 호위무사 하는짓은 고자내시,0,0.89997536,False,0.89997536,0.1000247
httpmobilyimextra extra neqaty neqaty 회원으로서 더 많은 혜택을 제공합니다. 추가 매장에서 neqaty 포인트를 모아서 사용할 수 있습니다. 자세한 내용을 확인하려면 지출한 SR당 1포인트를 모으세요. httpmobilyimextra,1,0.78493315,False,0.21506685,0.78493315
귀여운 reltnship의 최고의 대화 중 하나 ..!! 내가 죽으면,0,0.8988332,False,0.8988332,0.10116677
직장인 맞춤 부업! 스마트폰만 있으면 가능해요. <MONEY> 일당부터 시작. easychat88 연락!,1,0.8252826,False,0.17471744,0.8252826
aircel이 당신을 위해 제안합니다 tt 유효성 d 지역 통화 pm d cb tt d 지금 충전하세요 서둘러,0,0.11669255,True,0.11669255,0.88330746
집에 가나요?,0,0.92277306,False,0.92277306,0.07722696
오늘 우리의 목표는 Tata Motors ce에서 완료되었습니다. 구매 이익 예약 이익 RS lakhs in rs lakhs 자본 관심이 있는 경우 다음으로 전화하세요.,1,0.824928,False,0.17507201,0.824928
대한민국도 V10 집단소송해서 LG 다신 이런 안일한 제품 판매 못하도록 확실하게 책임을 물어야합니다,0,0.9193153,False,0.9193153,0.080684744
"안녕하세요! 비즈니스 또는 개인 브랜드를 위한 전문가 수준의 비디오를 만드는 방법을 배우고 싶다면 최신 튜토리얼을 놓치고 싶지 않을 것입니다. ChatGPT, Pixabay, Shotcut 및 TTSFree를 사용하여 비디오를 만드는 방법을 보여 드리겠습니다. 한 번 시도해 보고 시청자에게 깊은 인상을 줄 수 있는 동영상을 만들어 보세요. <URL>",1,0.85287124,False,0.14712878,0.85287124
"Sands CASlN 신규가입 , 쿠폰 증정 , 출금snz .com.",1,0.8998601,False,0.1001399,0.8998601
좋은 아침이에요. 사무실로 가는 길. 기분이 좋아. 나에 대해서는 걱정하지 마세요. 꿈에서 나를 본 적 있나요? 응?,0,0.92732215,False,0.92732215,0.07267786
"안녕하세요, 벌써 공부했어요?",0,0.91350204,False,0.91350204,0.086497955
증인으로 부를땐 안나오더니. 이젠 무더기로 쏟아내네. 뭘 또 조작 할라고. 헌재 결정 오케,0,0.9233574,False,0.9233574,0.076642625
응 언제 집에 와?,0,0.93188864,False,0.93188864,0.06811141
"극단적으로 종교를 믿고 강요하는 한국 기독교, IS는 없어져야합니다.",0,0.90798515,False,0.90798515,0.09201487
Lyf는 가장 어려운 학교입니다. 와트 시험의 클래스 수준이 낮기 때문에 다음에는 속일 수 없으며 다른 사람은 같은 Qustns를 가질 수 없기 때문에 속일 수 없습니다..Lv u hasu mwah,0,0.89359707,False,0.89359707,0.10640295
영화를 보고 돈을 절약하세요 airtel Money를 통해 결제하고 bookmyshow에서 캐시백을 받으세요 최대 RS TC까지 절약하세요 wwwairtelinmoney,1,0.84771717,False,0.15228285,0.84771717
오늘은 Marks Spencer Mid Season SALE 미리보기 최대 XX OFF Adnl XX Axis HSBC 카드 캐시백의 마지막 날입니다. 매장은 오후 10시 30분까지 영업합니다. T C XX 4월 11:04,1,0.772545,False,0.227455,0.772545
안녕 미안... 너무 늦지 않게 할 수 있을 것 같아... 일요일 아침에 trg를 받았어...,0,0.9360187,False,0.9360187,0.06398133
"ftdi가 당신과 함께 있나요, 아니면 연구실에 있나요?",1,0.07444307,True,0.92555696,0.07444307
[ <WEB_SEND> ] [CJ대한통운]주문하신물품 미배달 사유:도로명불일치.수정하세,1,0.88089323,False,0.119106784,0.88089323
주부를 위한 고수익 부업! 하루 2시간으로 월 <MONEY> 확보 가능. <PHONE>,1,0.8743713,False,0.12562865,0.8743713
"아직은 모르겠어요 ㅋㅋㅋ 하지만 난 호텔에 묵을 거에요, 그렇죠?",0,0.92766714,False,0.92766714,0.072332874
사장님!바다이야기 어떠세요?현금[ o.ooo원]드립니다.운을 시험해 보세요 출 합니다 se ⑧.com[FW],1,0.8481175,False,0.15188256,0.8481175
[재택 업무] 부업으로 월 수입 <MONEY> ! 카톡: 부업파트너팀 문의 시작,1,0.8397698,False,0.16023025,0.8397698
오오 뭐하러 사진찍는거야! 오늘과 금요일에 CCA가 있어요): 금요일에 저를 기다려주실 수 있나요? >< ㅎㅎ 재미있게 보내세요!! 아직 잠은 안 올 것 같아요 :(,0,0.9174714,False,0.9174714,0.08252857
축하드립니다. ICICI BANK에서 대출 자격을 확인하세요. 지금 확인하세요 ss.1on.in/gxnnc,1,0.89104414,False,0.10895588,0.89104414
2013년 정윤회 문건의 당사자 정윤회는 죄인아니냐?,0,0.9256734,False,0.9256734,0.07432658
VIP 고객이 되시면 현재 진행 중인 Blessed Friday Deals에서 10 추가 할인을 받으실 수 있습니다. 결제 시 FMA10 코드를 사용하고 크게 할인 받으세요. <URL> 쇼핑하기,0,0.111376874,True,0.111376874,0.88862306
[OKX] Your account identity information has expired and its use has been restricted. Learn more: <URL>,1,0.72410834,False,0.27589166,0.72410834
안녕 얘야... 우리 임무 때문에 박물관에 갈래?,0,0.93135977,False,0.93135977,0.06864024
"환 급가 능합니다 , 원 확인l D 패 쓰 l ⑨⑧.com",1,0.8804555,False,0.119544536,0.8804555
항상 행복하다고 느껴보세요.. 천천히 습관이 되고 amp 마침내 그것은 당신의 삶의 일부가 됩니다.. 따라가세요.. Happy Morning amp 행복한 하루 보내세요 :),0,0.91227335,False,0.91227335,0.08772665
호주를 훌륭하게 만드십시오. 최대 300km 떨어진 CBD까지 시드니까지 X시간 고속 열차 투표 X United Australia Party Clive Palmer Auth <URL>,0,0.09911291,True,0.09911291,0.9008871
아직은 오바마가 대통령인걸? 그러다 쥐도새도모르게 사라신다. 입은 함부로 놀리는게 아니여...,0,0.9128984,False,0.9128984,0.08710161
아. 어떤 종류를 원해요? 더 무겁다/가벼워?,0,0.93392754,False,0.93392754,0.066072494
응 알았어.ㅋㅋㅋ 아직 퍼시한테 말 안 했어. 그냥 인민폐로 해.,0,0.92960274,False,0.92960274,0.070397265
HM RC <URL> 보낸 X개의 새 메시지가 있습니다.,1,0.8686092,False,0.13139085,0.8686092
"사랑스러운 이웃님, 만나서 반가워요! 저는 뉴욕의 유명 병원 의사랍니다. 우리 관계를 더욱 깊게 만들 수 있는 기회가 있어요. 톡으로 이야기해요 kim_md.kr",1,0.3676943,False,0.63230574,0.3676943
나중에 기억하고 싶은 내용을 적어두시면 됩니다.,0,0.916072,False,0.916072,0.08392799
안녕하세요... 어느 뉴욕시에서 답변이 없나요? 4가지 직업을 찾고 싶어요 Liao...,0,0.9032284,False,0.9032284,0.09677158
나 어제 오전에 돌아왔어,0,0.9296049,False,0.9296049,0.070395134
"?뉴헤븐?퇴근후 술약속잡지 마시고,행복한 주말을 위해투자하세요?n 3.com",1,0.8594532,False,0.14054681,0.8594532
몇 시간 동안 계속해서 일하는 것은 육체적으로나 정신적으로 지칠 수 있습니다! 자세한 내용을 보려면 다음 링크를 클릭하세요: <URL>,1,0.45253882,False,0.5474612,0.45253882
나는 < > 정도를 얻었지만 나중에 더 얻을 수 있습니다. 당신이 원하는 것을 무엇이든 얻으세요,0,0.9306253,False,0.9306253,0.069374666
난 우리가 거기서 언덕의 왕 같은 짓을 하고 있는 줄 알았는데.,0,0.9165902,False,0.9165902,0.083409786
ㅋㅋㅋ 알았어. 그에 대한 정보를 얻을 수 있는지 알아 보겠습니다. ㅎ,0,0.9284353,False,0.9284353,0.07156469
따뜻한 마음이 느껴지네요. 저는 뉴질랜드의 교사 Fiona입니다. 한국 교육에 대한 이야기를 나누고 싶어요. fiona education-journey.kr,1,0.79601413,False,0.2039859,0.79601413
뭐 오늘-일요일..일요일은 공휴일이라..일도 없고..,0,0.93102026,False,0.93102026,0.068979785
게이 게이야! 비현실적인 시아즈. 어쩌면 < > 피라미드 LA에 있을 수도 있어요,0,0.92290676,False,0.92290676,0.077093214
[투]TO토 이번 처음 방문하시면쳣 삼 bi - ⑨⓪⑧.comKEY :,1,0.852715,False,0.14728498,0.852715
캐롤 번호를 보내주실 수 있나요?,0,0.92467403,False,0.92467403,0.075325996
안녕하세요 Ayushman 건강 카드 번호 상태 승인됨 40ct2021 11:20:01AM 클릭 <URL> 3FfluAG BT,1,0.85338855,False,0.14661144,0.85338855
앵그리버드 덴마크에 이어 또한번망신당하겠네,0,0.90346247,False,0.90346247,0.09653756
치킨 라이스 정말 좋은 것 같아요! (:,0,0.9091832,False,0.9091832,0.09081677
아 알았어..Nvm la..헤헤.즐거운 시간 보내세요 헤헤.또 문자 보내드릴게요,0,0.9194131,False,0.9194131,0.080586925
비올레vol- .comCODE: k d검증된시설쳣 먜 무졔쟤 메-이-져[M ],1,0.8840082,False,0.11599176,0.8840082
".com가-입-쿠-폰 , 원 Z CASINO",1,0.8522847,False,0.14771532,0.8522847
Rs47로 충전하고 30일 동안 매일 500개의 지역/전국 SMS를 받으세요.,1,0.7420684,False,0.25793162,0.7420684
하하하. 재고가 하나 더 추가되었습니다.,0,0.91379064,False,0.91379064,0.0862094
년차메이저 가입 최대 환code PT 호텔안내 . com,1,0.89707774,False,0.10292229,0.89707774
이쯤되면 자작극 아녀 ㅎㅎ,0,0.90690225,False,0.90690225,0.093097776
그 사람 이야기를 들었나요..저한테 알려주세요..,0,0.9285507,False,0.9285507,0.07144931
예민한 예술가라는 핑계로 또라이짓 합리화 시키는인간들이 참 많다,0,0.93084174,False,0.93084174,0.069158286
[ <WEB_SEND> ] [로젠택배][31 72]택배미배송/지 연 주소지확인 재배송일확인바람. yuofg.kbimilk.com,1,0.8496341,False,0.15036592,0.8496341
"[고속수익] 재택 상담원 모집, 일당 최대 <MONEY> ! 빠르게 지원하세요. 카톡ID: 고소득챗1",1,0.85174066,False,0.14825937,0.85174066
"얘야, 나 너네 집에 갈 거야... 너 친구들이랑 같이 앉아 있어?",0,0.91411114,False,0.91411114,0.08588885
하하 아냐 아냐 우리 오늘은 안 갈 거야! tmr을 위해 당신을 지오하고 싶었어요:D 하하 돈 버는 데 바쁜 소년!:D,0,0.93260276,False,0.93260276,0.067397244
보장된 200 보너스 또는 1000 현금을 미리 받아 <PHONE> (18 )에서 무료로 보너스 전화를 받으세요. <NUM> php에서 2정거장입니다. rg21 4jx,1,0.8952201,False,0.10477992,0.8952201
글로벌 소망을 발견하고 새롭고 유쾌한 위대한 발견 httpbitlywneggm 룩북(httpbitlyogtrdt t)에서 비디오를 참조하세요.,1,0.8718395,False,0.12816048,0.8718395
".com서울-c sino갸 , 입 지굽[M ]",1,0.8482019,False,0.15179814,0.8482019
인도는 팀 indiamb가 득점할 때마다 mb 추가 재충전 kare rs se paaye gb g daysmb 추가를 얻습니다. 인도가 이기면 인도 matchrcom에서 유효합니다.,0,0.1878618,True,0.1878618,0.8121382
"안녕하세요, 제 이름은 마이클입니다. 호주에서 온 금융 컨설턴트입니다. 당신에게 맞춤형 투자 조언을 드릴 수 있어요. 자세한 내용은 han.gl 링크로 확인해주세요.",1,0.88568544,False,0.11431456,0.88568544
자취는 결코 나무에서 멀리 떨어지지 않습니다. 이것은 훌륭합니다.,0,0.9207882,False,0.9207882,0.07921179
왜 켈빈 헤리스 나이만 공개하냐 결별은 테일러와 히들이 해놓고 기자 반성해라...,0,0.91408664,False,0.91408664,0.08591335
HILTONSLOTNO ghj 2.com 오늘도기분좋은하루,1,0.8940967,False,0.105903305,0.8940967
star bazaar는 당신에게 좋은 거래가 있는 행복한 gudi padwa를 기원합니다rs를 위한 쇼핑 가치가 있는 쇼핑을 하십시오 rs 무료 할인 샴푸 mlabv 아이스크림 여름 로션 음료시럽스쿼시 농축액 모든 rs 할인 kelloggs chocoskg rs 할인 배 비누xg rs 할인 henko matickgtc,1,0.8987501,False,0.10124986,0.8987501
고객 서비스 공지. 최근 귀하에게 배송을 위해 조사했지만 배송할 수 없었습니다. <PHONE> 에 전화하여 일정을 다시 조정하세요. 참조: <NUM>,1,0.8373685,False,0.16263153,0.8373685
전화로 9도어 게임과 GT 레이싱을 하고 있었어요 ㅋㅋㅋ,0,0.9325962,False,0.9325962,0.06740376
전화를 하지 않으면 계좌와 ATM 카드가 닫혀 있으므로 은행에 돈을 지불해야 하므로 XXXXXXXXXX 번호로 전화하세요.,1,0.2899862,False,0.7100138,0.2899862
사회에 나오면 누군가 너희들 죽일것이다.,0,0.9264635,False,0.9264635,0.07353654
하하하 스트레스 받았어요 :-P 제 몸무게는 아직도 그대로예요 ㅋㅋㅋ. 너도지야 you wo! 곧 만나요!,0,0.9351261,False,0.9351261,0.06487385
resi 플롯 lac 전용 대출 이용 가능 게이트 사회 km frm 지하철 fngisbt 하수구 전기 작업 완료 즉시 등록소 소유 cl,1,0.8914358,False,0.10856413,0.8914358
신규 롤 지 링 급wr -②.com : DM 슬 바 롯 카 라,1,0.8869477,False,0.11305234,0.8869477
주말 재택 상담사 모집. 월 <MONEY> 수익 가능. 신원 확인 필수. chatwork78,1,0.8486853,False,0.15131469,0.8486853
"불 토 는B B 데 이 뱯/, /,만 으 러 푸 근 하 게 튕/퇴근해보자!bit.ly/fde scom",1,0.8456477,False,0.15435228,0.8456477
당신은 요점을 완성하지 않았습니다. 오.,0,0.9307325,False,0.9307325,0.069267556
ARGOS 축하합니다. XXX 선물을 받으셨습니다. 놓치지 마세요. 선물은 2월 16일 금요일까지 유효합니다. <URL>,1,0.8605202,False,0.13947983,0.8605202
예. 그래도 난 그들과 함께 일할 거야 b4도 마찬가지야.,0,0.9146093,False,0.9146093,0.08539067
짜증나시네요 ㅋㅋㅋ,0,0.91131943,False,0.91131943,0.088680536
그녀는 1페이지 개요를 작성할 것입니다. 3개는 먼저 PPT를 건드리지 않겠습니다.,0,0.91325474,False,0.91325474,0.08674525
나도 당신을 사랑해요,0,0.919429,False,0.919429,0.080571026
응 엄마 잘만나서 중졸에 범죄자 딸년으로 사는 것도 능력이야!,0,0.92578775,False,0.92578775,0.074212305
이건 널 위한 거야 내 사랑 ummmmaaaahh,1,0.11540666,True,0.8845933,0.11540666
"K, 끝나면 8번째를 더 가져갈 수 있나요?",0,0.91565686,False,0.91565686,0.08434316
Ur millian ar... 매일 그의 hse 전체를 엉망으로 만들고 있습니다... 매일 그의 hse를 정리하는 데 1시간을 소비해야 합니다... U got go sydney Opera hse...,0,0.83648753,False,0.83648753,0.1635125
허.스트리밍 비디오를 얻었습니다. 어메.재미있겠네요.하하하하.드 라를 사용할 수 있는 API가 있는 것 같습니다.,0,0.9175924,False,0.9175924,0.082407616
아니요. 1시간만 더 수업.. 6시쯤 올 것 같아요,0,0.93241817,False,0.93241817,0.067581885
공화국의 날 특별 제안 충전 rs get rs 통화 시간 rs 전체 통화 시간 rs 추가 통화 시간 from to bsnl tn Circle,0,0.12231155,True,0.12231155,0.87768847
"가.입.축.하.금: , 요즘에 폰으로 재택 추/천/인: ottkz⑦ ⑤ .com",1,0.8496438,False,0.15035617,0.8496438
Anglo American Platinum 공개 입찰. 더 많은 입찰 정보를 원하시면 XXXXXXXXXX에 전화하거나 회사 프로필 또는 CK를 이메일 문의 USER.za.com으로 보내주십시오.,1,0.8410738,False,0.15892616,0.8410738
com2 leh의 박사실?,0,0.8408308,False,0.8408308,0.15916926
월요일에 나에게 줄 수 있나요?,0,0.93421555,False,0.93421555,0.065784454
나는 지금 사무실에 있다. 전화할게요 lt gt 분:),0,0.9221359,False,0.9221359,0.07786414
인?koreabase볼플?첫 무 매 월 레?업계TOP 밴이? inp .com ＫＥＹ-,1,0.8509284,False,0.14907159,0.8509284
패떴 개그계 큰 대모 이경실 씨 1탄 잘 봤습니다,0,0.9165452,False,0.9165452,0.0834548
놀면서벌고손쉽게즐겨 빅토리방문 v c .com,1,0.8535997,False,0.14640029,0.8535997
최대 2일만 공부하세요. Zzz tis sem은 이번 주 b4 시험을 망쳤습니다. 예술이 많이 있어요 hmwk plus eng,0,0.87872773,False,0.87872773,0.12127225
"Godrej Upavan, Tem Ghar Metro에서 2분 거리에 있는 Kalyan에서 출시 Metro 세계적 수준의 편의시설 ShowFlats Ready X 2Bhk start 36Lacs CL XXXXXXXXXXX 또는 wa.link/gsbin2",1,0.89503795,False,0.10496206,0.89503795
Grofers에서 쇼핑하면 좋은 제안을 받을 수 있습니다. RS ola 금액을 추가하고 5월 TNC가 적용되는 주문에 대해서만 차량 서비스에 대해 캐시백을 받을 수 있습니다.,1,0.88324094,False,0.11675905,0.88324094
"바우처 소지자 2님께, 휴가 바우처 전화번호( <PHONE> )를 사용하여 1등석 공항 라운지 이용권을 요청하세요. 예약 견적시 1등석 x 2",1,0.8835445,False,0.116455495,0.8835445
우리 판매는 잘 되고 있나요?,0,0.9235278,False,0.9235278,0.07647225
그건 cally ho님이 보내신 거예요. 그녀는 당신을 놀리고 있어요.,0,0.92737526,False,0.92737526,0.072624795
"안녕하세요, 제가 U 2day와 함께했던 방식이 일반적인 방식이고 이것이 진짜 저입니다. UR은 독특하고 남은 생애 동안 당신을 알고 싶습니다. 당신이 잃어버린 것을 발견하길 바랍니다.",0,0.9231143,False,0.9231143,0.07688571
현재 제출 처리 중 상태입니다.,0,0.92736566,False,0.92736566,0.07263435
XXX B3T BÃÂNV 첫 번째 DepÃÂs t RM988 포트 B3T _BÃÂ CC RÃÂT _L V3 GÃÂM3 W3B rebrand.ly/MY188bSMS T3L3GR M rebrand.ly/TGCH,0,0.1251443,True,0.1251443,0.8748557
엄마 나 지금 휴대폰 액정깨져서 as맡기고 컴퓨터로 카톡접속햇어 바빠? 보이스톡 해요 0:16 소리하나도 안드려 컴퓨터로해서 그런가봐 문자로해줘 엄마 ! 선배일땜에 급해서 그래 어제 선배한테 받은돈 있는데 선배가 급하게 다시 보내달라고해서 내껄로 하려고 하니깐 인증서 오류떠서 안돼 은행에 문의 햇는데 월요일이체 가능하대 월요일오전에 다시 보낼게 먼저 선배쪽으로 이체좀 해줄수잇어? 원룸보증금이라 금액이 좀커서 그래 <MONEY> 이야,1,0.12230036,True,0.8776997,0.12230036
오늘이 던킨 도넛 파티 데이가 돌아왔습니다. 도넛을 구매하면 무료로 받을 수 있습니다. SMS 수신 거부 던키넌은 재고가 소진될 때까지 오늘만 유효합니다.,1,0.108594604,True,0.8914054,0.108594604
한치의 반성의 기미조차 없네. 감옥이 편합갑다.,0,0.9336236,False,0.9336236,0.06637638
네:)여기 직장에서는 항상 TV를 시청하실 수 있습니다..,0,0.9352552,False,0.9352552,0.06474471
머리 위 다리의 긴 경사면을 올라갈 때 현기증이 갑자기 나타났습니다. 소름 끼쳤습니다.,0,0.90576386,False,0.90576386,0.094236106
emi Freedom planr r possnr r emipost possn까지 1년 동안 아무것도 지불하지 않음r r bhk lac all incr r call,1,0.89314574,False,0.10685429,0.89314574
안녕하십니까 엄마 회사가 늦어질 수도 있으니 걱정하지 마세요 제가 일찍 올게요,0,0.9133,False,0.9133,0.08670001
당신은 내 문제와 욕구를 무시하려고 하기 때문이죠.,0,0.91411495,False,0.91411495,0.08588499
MX CASIN.O카 신규 만 지 출금 만 노 안전ㅅㅏㅇl트 M - .com,1,0.8955409,False,0.10445912,0.8955409
크리스마스 특별 제안 medvo 추가 g 데이터 내 vodafone 앱 par 제안 12월 sudhi 내 vodafone 앱 다운로드 지금 wwwvodafoneinmvvf를 클릭하세요,1,0.84941804,False,0.15058197,0.84941804
함께 저녁을 먹고 싶으신가요? 제안과 갈망을 환영합니다!,0,0.9289193,False,0.9289193,0.07108068
oyo 돈 캐시백 받기 코드 사용 oyo 인도 최대 브랜드 호텔 네트워크 지금 oyo 룸 앱 mdealcotmjawntqymju에서 예약하세요,1,0.8947318,False,0.10526819,0.8947318
크리스마스 이야기는 평화입니다.. 크리스마스 메시지는 사랑입니다.. 크리스마스 기적은 예수님입니다.. 앞으로 축복받은 한 달 보내세요 amp 메리 크리스마스를 기원합니다...,0,0.9214229,False,0.9214229,0.07857709
"가.입.축.하.금: , 추/천/인: 물고기 쏟아지네요vcs .com",1,0.89978236,False,0.100217685,0.89978236
내가 당신의 이메일을 받지 못한 것 같아요.. 어디로 메일을 보냈나요?,0,0.92611367,False,0.92611367,0.073886335
ndiacoin 당신은 또한 당신의 안드로이드 스마트폰에 새로운 인도 고객 앱을 다운로드하고 모바일에서 정책을 갱신할 수도 있습니다. 정책이 이미 갱신된 경우 무시하십시오,1,0.18784219,False,0.8121578,0.18784219
kalpataru immensa kolshet rdthane bhkrs lac with Retailcmmercial pen Area thane Railwy stnkm 완비된 피트니스 센터,0,0.11068101,True,0.11068101,0.889319
그럼 집에서 기다릴게. 빨리 가세요 히메.,0,0.91339123,False,0.91339123,0.086608805
주말에는 8 4일을 할 수 없어요! ??,0,0.91277444,False,0.91277444,0.08722558
인터뷰에서 무슨 일이 있었나요?,0,0.92912376,False,0.92912376,0.07087625
"개년아? 감히 답장을 하지?유, 윤 너희 엄마, 다 개년, 너희 아빠는 개자식이야 lah. 윤 콜 나한테 물어봐, 안 된다면..하하. 너희 모두 놀고 싶어, jz c. 빌어먹을 년들아",0,0.85695726,False,0.85695726,0.14304271
아? ㅋㅋㅋ 저는 개인 차량을 이용하기 때문에 당신이 훈련했던 것과 같은 차입니다.,0,0.9154016,False,0.9154016,0.08459846
잠시만봐주세요잔여 만깜빡하신거같아요l P x ⑤⑥.com,1,0.89225227,False,0.10774776,0.89225227
"진심으로 당신에게 반했어요, 제 이름은 Lisa, 샌프란시스코의 음악가입니다. 함께 특별한 순간을 만들 수 있을까요? 카톡 ID: melody_lisa",1,0.3265854,False,0.6734146,0.3265854
"친애하는 SBI 사용자 여러분, 귀하의 SBI YONO 계정은 오늘 차단됩니다. 여기를 클릭하십시오. 링크를 클릭하여 PAN 카드 번호를 업데이트하십시오. 감사합니다. SBI <URL>",1,0.87249094,False,0.12750906,0.87249094
"가.입.축.하.금: , 지인 박씨의 최근 수,익,비,결추/천/인: on on ⑤.com[FW]",1,0.8934285,False,0.10657152,0.8934285
금/카 쿠폰이 지급되었습니다쿠폰함을 확인하세요 gts５⑤.com /,1,0.8483757,False,0.1516243,0.8483757
그렇지 않으면 귀하의 상품이 다른 고객에게 남아있게 됩니다. <URL> 18 150p/min polo ltd suite 373 london w1j 6hl의 T C 통화 중이면 다시 전화해 주세요.,1,0.8873501,False,0.11264995,0.8873501
"좋아요, 아주 좋은 < >점입니다. 이 모드가 실패하지 않기를 바라요 하하",0,0.90754163,False,0.90754163,0.09245838
오늘 계획은 뭐야?커피?시네마?,0,0.9144764,False,0.9144764,0.085523605
리프트 호출..,0,0.90439206,False,0.90439206,0.095607914
"침낭 2개, 담요 1개, 종이와 전화번호 정보가 있습니다. 다른 건 없나요?",0,0.9226409,False,0.9226409,0.0773591
"쳣,환젼까지 쳣츙젼 무죄환스포츠 , KBO m - .com입장글:",1,0.9003356,False,0.09966441,0.9003356
"또한, 일반적으로 1편의 출판이면 충분합니다. (보통 학회로 충분합니다.)",0,0.9072455,False,0.9072455,0.092754506
쉿! 체육관에 갈 거예요 :),0,0.8974562,False,0.8974562,0.1025438
"2004년에 나온 500개의 새로운 모바일, 꼭 가보세요! Txt: NOKIA에서 번호: <NUM> 로 오늘 수집하세요!부터 짙1 <URL> 2optout <PHONE> 1.50gbp/mtmsg18 TXTAUCTION",1,0.84728783,False,0.15271218,0.84728783
