text,label,label_quality_score,is_label_issue,pred_prob_normal,pred_prob_smishing
"안녕하세요 운이 좋은 고객님, 12월까지 유효한 MB 무료 데이터를 얻으실 수 있습니다. 무료 데이터를 클릭하여 영화 마스터 피스의 새 예고편을 즐겨보세요. httpbitlyqdohtz",0,0.01739726,True,0.01739726,0.9826027
출산에 대한 신생아 비용을 보장하는 메디클레임 보험 연도부터 무현금 청구 최대 RS lac 입원 전 SMS 나중에 tca로,0,0.017465807,True,0.017465807,0.9825342
특별 평가판 팩을 RSCHG로 다운로드하고 Daysial에서 유효한 MB 데이터를 받아 무료 비디오를 이용하려면 httpbitlykcv를 클릭하세요.,0,0.017493077,True,0.017493077,0.98250693
감사합니다. 당첨자는 SMS로 알려드립니다. 행운을 빌어요! 향후 마케팅 답변 없음 <NUM> 고객 서비스 <PHONE> 로 중지,0,0.01758624,True,0.01758624,0.98241377
사람들이 미친 시즌 종료 세일의 슈퍼 제안을 놓치지 마세요,1,0.017619396,True,0.9823806,0.017619396
psst 당신은 선택되었습니다. paytm에서 rs 캐쉬백을 받으세요. rs 추가 프로모션 코드 cl 제안이 곧 만료됩니다. httppytme tc 적용을 클릭하세요.,0,0.017769208,True,0.017769208,0.9822307
슈퍼테크 바세라 구르가온 올인클루시브 주택 bhk lacs bhk lacs 건설 본격 주택담보대출 예약금 지불 전화,0,0.017875968,True,0.017875968,0.98212403
고맙습니다..Nalla s?Â pitten.. RingIn Tones를 활성화하고 RING을 입력한 후 < > -Cond.apply로 보냅니다,1,0.017898122,True,0.9821018,0.017898122
신용불량자도 어떤 용도로든 대출 가능! 임차인 환영합니다. <PHONE> 번으로 NoWorriesLoans.com에 전화하세요.,0,0.017988022,True,0.017988022,0.98201203
Lenskart의 시력 검진 서비스로 완벽한 시력을 얻으세요. 부재중 전화를 걸거나 httpmsggdsophdawgixeo를 방문하여 홈오피스에서 즉시 예약하세요.,0,0.018000666,True,0.018000666,0.9819994
"이번 주에 포함된 새 톤: 1)McFly-All Ab.., 2) Sara Jorge-Shock..3) Will Smith-Switch.. 주문하려면 다음 메시지의 지침을 따르세요.",1,0.01800901,True,0.981991,0.01800901
"이번 주에 포함된 새 톤: 1)McFly-All Ab.., 2) Sara Jorge-Shock..3) Will Smith-Switch.. 주문하려면 다음 메시지의 지침을 따르세요.",1,0.01800901,True,0.981991,0.01800901
"친애하는 V 가족 회원님, 과거 충전 잔액 업데이트 이메일에 대한 Whatsapp 서비스를 확인하시겠습니까? wa.me/ <PHONE> 0 text HI를 클릭하세요.",0,0.018060418,True,0.018060418,0.9819396
귀하를 위한 사전 승인된 보험 의료 소득 서류가 없는 1Cr 기간 보험 안전한 삶을 시작하세요 XXX개월 __URL_0__ TNCA를 클릭하세요,0,0.018186696,True,0.018186696,0.9818133
하하 노노 왜냐면 나 좀 있다가 나갈 거거든 하하 맙소사 내 생각엔 꽤 반칙인 것 같아 레 난 하루 종일 두 시간 넘게 컴도 쓰지 않고 게으름을 피우고 있었어! 하하 우리는 xx할 것 같아,1,0.018305466,True,0.9816945,0.018305466
남쪽 도시 블록 C에 있는 BHK 빌더 층의 Arun 소유자에게 연락했습니다. 가격 RS는 해당 지역에 게시된 소유자 부동산을 가장 먼저 얻을 수 있는 사람입니다. Magicbricks 앱을 다운로드합니다. httpgoogllab httpwwwmbtrkcombtrkugcbpi를 클릭하여 연락한 사람이 소유자가 아니라 Magicbrickscom의 대리인일 경우 신고하세요.,0,0.018405132,True,0.018405132,0.9815949
뭘 좋아할지 몰라서 다 준비했어 다들 원하잖아 고민고민하지마 승부한번보자!bit.ly/ vi Rg com,1,0.018521082,True,0.9814789,0.018521082
집으로 돌아갑니다.,1,0.01856818,True,0.98143184,0.01856818
이 단어의 의미를 아시나요: 여자친구 연인 아내 전 여자친구매우 간단함: 선불 후불 평생 부재중 전화 .!!! xD,0,0.018620329,True,0.018620329,0.9813797
"하하 정말 멋지네요 ㅋㅋㅋ, 우리는 밤에 카드놀이를 해요! 하하 저는 엄마 측과 더 가깝습니다. 우리 중 < >명이 있지만 형과 저는 막내입니다. 2하하 :P 아니요 라 하하 저는 버프가 아닙니다! 조금만 가지고 다니세요! ㅎㅎ 근데 답답하네요 엄청 더워요! 으악 트롤이구나!!!!!!!!!! 한 대 때려줘 아!",1,0.018707192,True,0.9812928,0.018707192
"여기요! 늦을 것 같은데, 박사님께 먼저 오시면 방을 열어달라고 부탁드려도 될까요?",1,0.019112376,True,0.98088765,0.019112376
곧 출발합니다. 사랑해요! 휴대전화를 끄는 중입니다.,1,0.01912028,True,0.9808797,0.01912028
< >분 후에 부재중 전화를 걸겠습니다,1,0.019271404,True,0.98072857,0.019271404
< >분 후에 부재중 전화를 걸겠습니다,1,0.019271404,True,0.98072857,0.019271404
약 40년 후에는 수천 명의 노부인들이 문신을 하고 돌아다닐 것이라는 사실을 알고 계십니까?,1,0.019354306,True,0.9806457,0.019354306
약 40년 후에는 수천 명의 노부인들이 문신을 하고 돌아다닐 것이라는 사실을 알고 계십니까?,1,0.019354306,True,0.9806457,0.019354306
Autoportal은 chevrolet beat 재고 정리 세일을 선물합니다. rs 한정 주식에 해당하는 혜택 할인. 부재중 전화를 주세요.,0,0.020194553,True,0.020194553,0.9798054
Apple이 이번 달 XX 무료 Apple iPad를 드립니다. 우승자가 되신 것을 축하합니다. 여기에서 세부 정보를 확인하세요. 9XO.com Oarfc,0,0.020206125,True,0.020206125,0.97979385
안녕하세요신천동 국제 게임랜드입니다 이제 봄이 오려나 봅니다 나들이도 다녀오시고저희 가게도 커피한잔 하러오세요,1,0.020210199,True,0.97978985,0.020210199
보바다햄버거 세트event쪽지 하긴[M ],1,0.020263435,True,0.9797365,0.020263435
메시지 본문 고객님께 MTNL Sim KYC가 일시 중지되었습니다. SIM 카드가 XX시간 이내에 차단됩니다. 즉시 전화하세요. 고객 관리 옵션,0,0.020357816,True,0.020357816,0.97964215
"친애하는 고객 여러분, RBI 규칙에 따라 모든 신용 카드 보상 포인트는 2018년 3월 5일까지 중단됩니다. 여기를 클릭하여 포인트를 사용하십시오. 카드 포인트 사용 cashredeem.com",0,0.020413112,True,0.020413112,0.9795869
하하 아 그렇군요 월요일에 알겠습니다 그렇죠! 하하 안 하면 이모야하하! 노벨상을 받으러 가세요 하하!,1,0.02047734,True,0.9795227,0.02047734
우정 ge bekiro niyatturaja huli는 rs일에 발신자 조정으로 갱신되었습니다. callertune은 SMS를 비활성화하기 위해 갱신됩니다. 또는 수신자 부담 안드로이드 사용자에게 전화하십시오. httphyperurlcoskt를 클릭하여 무료 휴일 몸이 좋지 않은 음악을 위해 vodafone callertunes 앱을 다운로드하십시오.,0,0.020663721,True,0.020663721,0.9793363
TheMob>Yo yo yo-여기 회원들이 무료로 받을 수 있는 새로운 인기 다운로드 항목이 있습니다! 귀하의 휴대폰으로 전송된 다음 링크를 클릭하여 여십시오...,0,0.020673962,True,0.020673962,0.979326
후미로 보낸 다음 메시지 저장을 클릭하세요... 더 많은 것을 얻은 것처럼요. 월 700달러를 공급할 수 있다고 생각합니다...,1,0.020694735,True,0.9793052,0.020694735
meenakshim이 표준 SMS 요금으로 하이킹 답장에서 무료로 보낸 스티커를 보냈습니다. 무료 채팅을 위해 httphikein에서 하이킹을 다운로드하세요.,0,0.020704806,True,0.020704806,0.97929513
긴급 전화 귀하의 이력서가 선택되었습니다. wwwtatatech839.blogspot.com 링크를 통해 귀하의 편지를 다운로드하십시오. 링크 열기,0,0.0208193,True,0.0208193,0.97918075
"하하하하하 난 그렇게 폭력적이지 않아요! 하하하 으아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아뇨 의회 일도 해야하고 식료품 저장실도 청소해야 해요! 슬픈 표정하하하! 아, 방금 체스터에 전화했을 때 네 이름을 들었어! 하하!",1,0.02082051,True,0.97917944,0.02082051
"친애하는 고객 KCB M PESA 소프트 대출은 이제 X에서 이용 가능합니다. 활성화하려면 XXXXXX를 보내 Ksh 10,000 Ksh 50,000 Ksh 100,000 Ksh 250,000 전화 SMS XXXXXXXXXX부터",0,0.020833759,True,0.020833759,0.9791662
e grab.com/otp.,1,0.021131702,True,0.97886837,0.021131702
2/2 146tf150p,1,0.021149324,True,0.97885066,0.021149324
응 그건 선택의 여지가 없어): 땀을 흘리면 나쁘지 않지 아! 그 사람은 뚱뚱하고 냄새나는 소년이에요! ㅎㅎ 지출을 통제할 수 없으니 하하 여러분도 통제하겠습니다!! :디,1,0.021328041,True,0.9786719,0.021328041
고객 귀하의 인도 주립 은행 계좌가 정지됩니다. KYC 인증 업데이트를 다시 요청하십시오. 여기 링크를 클릭하십시오. __URL_0__ .255.150.216/sbionline,0,0.021459384,True,0.021459384,0.9785406
고객 귀하의 인도 주립 은행 계좌가 정지됩니다. KYC 인증 업데이트를 다시 요청하십시오. 여기 링크를 클릭하십시오. __URL_0__ .255.150.216/sbionline,0,0.021459384,True,0.021459384,0.9785406
Shikhad ji kon aapka muje 하이킹에서 무료로 전화를 걸어 Shikhad가 메시지를 계속 보낼 수 있도록 표준 SMS 요금으로 하이킹 답장을 무료로 보냈습니다. httphikein에서 하이킹을 다운로드하여 무료로 채팅할 수 있습니다.,0,0.021463113,True,0.021463113,0.97853684
"내가 12월이라고? 2주 뒤에 시험이 있어서 별로 불편하지 않아요. 진지하게, < > 모임을 조직하는 것은 끔찍한 일입니다. Letjason이 돌아와서 해냅니다.",1,0.021711938,True,0.97828805,0.021711938
환영! 시작하려면 나이와 성별을 답장해 주세요. 예: 24M,0,0.021736564,True,0.021736564,0.97826344
"친애하는 고객님, 밤 9시 30분에 전력 공급이 중단됩니다. 청구서가 업데이트되지 않습니다. 전기 사무실 번호 XXXXXXXXXX에 문의하십시오. 감사합니다.",0,0.02179111,True,0.02179111,0.9782089
귀하는 L T 금융 서비스로부터 부동산에 대한 대출을 받을 자격이 있습니다. XXXXXXXXXXX에 미스 콜을 하여 높은 대출 자격 및 혜택에 대해 자세히 알아 보십시오.,0,0.021852883,True,0.021852883,0.9781471
Harshm이 표준 SMS 요금으로 하이킹 답장에서 무료로 보낸 스티커를 보냈습니다. 무료 채팅을 위해 httphikein에서 하이킹을 다운로드하세요.,0,0.022048382,True,0.022048382,0.97795165
집에서 수리 housejoy hai na 모든 사소한 전기 배관 목공 시간에 맞춰 수리 품질 서비스 부재중 전화 tnc 적용,0,0.022205513,True,0.022205513,0.9777944
안녕하세요 vikash 네 맞습니다 오늘 모든 것은 판매가 끝나기 전에 지금 유일한 상점 아래에 있습니다 httpysmrtlnkinhzlnhh,0,0.022245336,True,0.022245336,0.97775465
"오늘 마지막 날, 지하철 도매 카드에서 쇼 SMS freebietca 최소 구매 시 차가운 음료 kg 설탕을 완전 무료로 받으세요.",0,0.022281297,True,0.022281297,0.97771865
HDFC 은행의 소중한 고객이시므로 신청하고 싶으시면 평생 무료 HDFC 은행 신용 카드를 받으실 수 있습니다. 이 번호에 예 라고 답해 주세요.,0,0.022353124,True,0.022353124,0.9776469
당신이 운전할 때 당신보다 느리게 운전하는 사람은 바보이고 당신보다 빨리 운전하는 사람은 모두 미치광이라는 것을 알아차린 적이 있습니까?,1,0.022378154,True,0.9776218,0.022378154
당신이 운전할 때 당신보다 느리게 운전하는 사람은 바보이고 당신보다 빨리 운전하는 사람은 모두 미치광이라는 것을 알아차린 적이 있습니까?,1,0.022378154,True,0.9776218,0.022378154
데이트:나 이거 두 개 먹어봤어. 지난주에 스포츠 라디오에 대해 이야기하기 위해 문자를 보낸 후에야 시작되었습니다. 어떤 연관성이나 우연의 일치가 있다고 생각하시나요?,1,0.0224453,True,0.9775547,0.0224453
최고의 제안을 위해 전화 걸기 stv 재충전 성공적인 혜택 무료 ln 초 유효 기간,0,0.02254727,True,0.02254727,0.97745275
앗 답변이 늦어서 죄송합니다. 3월 < >일입니다.,1,0.022774957,True,0.977225,0.022774957
주문당 대형 피자 X를 선택하시면 미디엄 호주 피자를 무료로 받으실 수 있습니다. 유효기간 18년 1월 26일 지금 주문하세요 http://,0,0.022839345,True,0.022839345,0.9771607
안녕하세요 여러분 오늘 하루 잘 보내셨나요?,1,0.023122339,True,0.9768777,0.023122339
평일이 지루하다고 누가 말했습니까? 여기 완전 할인 쿠폰이 있습니다. ebaywk eBay httpgooglhucix에서 최대 rs 할인 혜택을 누리세요.,0,0.023438632,True,0.023438632,0.9765613
안녕하세요. 발송인 ID DSHSMS로부터 소득세 환급 관련 SMS를 받았을 수 있습니다. 알려드리고 싶습니다. 발송인을 잘 아는 경우가 아니면 결제를 진행하지 않거나 기밀 개인 정보를 엄격히 공유하지 마세요. 이는 사기 SMS일 수 있습니다. 감사합니다,0,0.023495456,True,0.023495456,0.97650456
새해 제안 jee 온라인 테스트 시리즈 사전 비행기에서 rs 가치로 출발하세요. rs 부재중 전화 사용 코드 xy 지금 제공됩니다.,0,0.023551261,True,0.023551261,0.9764488
소중한 고객이 되어 겨울 대박을 누리세요. americanswancom 코드 상점 남성 httpgooglkmsmc 여성 httpgooglrjqzo에서 무료로 이용 가능합니다.,0,0.023736406,True,0.023736406,0.9762635
"네, 그리고 자신의 상태를 아는 것은 전혀 도움이 되지 않는 것 같습니다.",1,0.023883205,True,0.9761168,0.023883205
이제 Landmarkshops에서 랜드마크 보상 포인트로 즉시 절약을 누려보세요. httpgooglozkyg tnc에서 계정을 연결하여 지출 포인트를 적립하세요.,0,0.023917975,True,0.023917975,0.976082
계정 XXX XXX DT 2019년 4월 28일 X XX AM SMS 알림 요금 4월 XXXX DR 금액 NGN4.00 Bal REF XXXXXXXXXX,0,0.023969185,True,0.023969185,0.9760308
"안녕하세요, <URL> 부동산 -agent home <PHONE> 항목에 대해 문의해 주세요. 미리 감사드립니다. Veronica G. Mack",0,0.024069082,True,0.024069082,0.97593087
발행일 2014년 3월 31일 정책 이름 Classic보험에 문의하세요 R.M 관계 관리자 mr mukesh jain,0,0.024186073,True,0.024186073,0.9758139
해외 유학을 위해 올바른 국가 과정 대학 전문가에게 문의 shiksha 다운로드 앱에 문의하고 신뢰할 수 있는 답변 얻기 bitlyshkappabr 클릭,0,0.024226947,True,0.024226947,0.9757731
현재 최고 입찰가는 151입니다. 이 경매를 일시 중지하려면 OUT을 보내세요. 고객 관리: <PHONE>,0,0.024288232,True,0.024288232,0.9757118
친애하는 HDFC 사용자 여러분의 HDFC NetBanking 계정이 오늘 차단됩니다. 링크를 클릭하고 즉시 PAN 카드 번호를 업데이트하세요.,0,0.024311984,True,0.024311984,0.975688
언제부터 우리 우정을 잊었나요. 방금 경기 중에 너랑 결혼하고 싶다고 말할 뻔했는데 다행히 돈에 대해 생각나게 해줬어.,1,0.024362814,True,0.97563726,0.024362814
세타 불. 나는 내 사랑을 보여주지 않습니다. 그거 알아요. 그렇지 않다면 당신은 나를 그다지 잘 알지 못하는 것입니다.,1,0.024398256,True,0.97560173,0.024398256
yijue hotmail.com,0,0.024400888,True,0.024400888,0.9755991
코로나19 발생으로 인해 집에서 시간을 보내는 데 도움이 되는 iPhone 11 스마트 기기를 무료로 제공할 예정입니다. 1phones2.info/RgdLaTy2gZ를 클릭하세요.,0,0.024414035,True,0.024414035,0.97558594
나는 당신 삶의 일부이기 때문에 행운이라고 느낍니다. 당신의 기억 속에 나를 항상 간직해주세요. 영원히 내 친구가 되어주세요. 행복한 우정의 날. 타이 아비,1,0.024421168,True,0.9755788,0.024421168
"mpesa 고객님께, 이제 mpesa 앱을 통해 mpesa 계정을 관리할 수 있습니다. 앱을 다운로드하려면 httpsgooglqyje를 클릭하세요.",0,0.02457151,True,0.02457151,0.9754285
"소피는 가는데, 금요일엔 안 가네! 하하 나도 모르겠어wwwwwwwww 나도 금요일에 가고 싶은지 모르겠다): 하하 아 그 사람이 내 돈을 돌려주지 않았어! 그가 Sophie Can에게 패스할 수 있도록 도와주시겠어요? 하하 시험 시간이 너무 가까워서 ccacoz에 가고 싶지 않아요):",1,0.02466353,True,0.9753365,0.02466353
"친애하는 PYTM 고객 여러분, 귀하의 Pytm KYC가 만료되었습니다. 고객 관리 센터에 문의하십시오. 아니요 XXXXXXXXXX 즉시 귀하의 계정은 XX시간 이내에 차단됩니다. 감사합니다. PYTM TEAM",0,0.024722502,True,0.024722502,0.97527754
"친애하는 PYTM 고객 여러분, 귀하의 Pytm KYC가 만료되었습니다. 고객 관리 센터에 문의하십시오. 아니요 XXXXXXXXXX 즉시 귀하의 계정은 XX시간 이내에 차단됩니다. 감사합니다. PYTM TEAM",0,0.024722502,True,0.024722502,0.97527754
Ted를 퇴임시키자고 들었습니다. 이해합니다. Ted를 퇴임시켜야 합니다. 아무리 썰고 Teressa가 투표를 나누어서 Wheeler의 X년이 더 늘어나는 결과를 얻었고 저는 이 도시에서 제가 바라는 것을 실제로 원하는 사람이 거의 없다고 확신합니다.,1,0.024810208,True,0.9751898,0.024810208
긴급 메시지가 기다리고 있으니 즉시 <PHONE> 로 전화해 주세요.,0,0.024828637,True,0.024828637,0.9751713
긴급 메시지가 기다리고 있으니 즉시 <PHONE> 로 전화해 주세요.,0,0.024828637,True,0.024828637,0.9751713
긴급 메시지가 기다리고 있으니 즉시 <PHONE> 로 전화해 주세요.,0,0.024828637,True,0.024828637,0.9751713
긴급 메시지가 기다리고 있으니 즉시 <PHONE> 로 전화해 주세요.,0,0.024828637,True,0.024828637,0.9751713
고객 관리 백엔드 채용판매mrktng 소매itnon it엔지니어링기술 지원졸업pg mbasalarykcabms sanaa에 문의,0,0.024862077,True,0.024862077,0.9751379
아이디어 앱에는 최대 GB 데이터가 포함되어 있으며 한 번만 적용 가능합니다. 내 아이디어 앱을 다운로드할 수 있는 링크를 얻으려면 무료로 전화하세요. cilck httponelinktosmsue,0,0.02496052,True,0.02496052,0.9750395
rslocal airtel 전화 p d로 충전한 캐쉬백을 받으세요. 팩을 무료로 자동 갱신하고 갱신할 때마다 캐쉬백을 받으세요. 자동 갱신을 선택하려면 며칠 후에 다음과 같이 답장을 보내세요.,0,0.025164532,True,0.025164532,0.97483546
"긴급한! 귀하의 모바일 아니요 02/06/03에 짙2,000 보너스 발신자 상을 받았습니다! 귀하에게 연락하려는 두 번째 시도입니다! 최대한 빨리 <PHONE> 으로 전화하세요! BOX97N7QP, 150ppm",0,0.025183002,True,0.025183002,0.974817
ATT 무료 메시지 12월 청구서가 지불되었습니다. 감사합니다. 여기 당신을 위한 작은 선물이 있습니다. hhic11.com/vAfbHAAywX,0,0.025263928,True,0.025263928,0.9747361
손실을 멈추고 돈을 벌기 시작하세요. motilal oswal과 함께 무료 거래 워크숍에 등록하고 무료 선물을 받아 더 많은 SMS를 알아보세요.,0,0.025375003,True,0.025375003,0.974625
손실을 멈추고 돈을 벌기 시작하세요. motilal oswal과 함께 무료 거래 워크숍에 등록하고 무료 선물을 받아 더 많은 SMS를 알아보세요.,0,0.025375003,True,0.025375003,0.974625
HALIFAX 경고 안녕하세요 Adam 확인되지 않은 활동이 공지되었습니다. 서비스 제한을 피하기 위해 appservhlfx.online/ 계정에서 데이터를 확인해야 합니다.,0,0.02540045,True,0.02540045,0.97459954
"Flipkart 회사 온라인 쇼핑의 우승자가 되신 것을 축하합니다. 1등상 Tata nexon 자동차 또는 금액 RS 6,90,000을 받으셨습니다. 인도 주립 은행에서 정부 서비스세 RS XXXX를 납부하셨습니다. 날짜 2019년 6월 27일 입금 세부 정보 헬프라인 번호 XXXXXXXXXX",0,0.025501752,True,0.025501752,0.9744983
StanChart 신용카드 SMS BTNOW에서 XXXXXXXXXX -TC 적용으로 낮은 금리로 이체하여 고금리 카드 잔고에서 비용을 절약하세요.,0,0.02559488,True,0.02559488,0.9744051
고객 귀하의 인도 주립 은행 계좌가 정지됩니다. KYC 인증 업데이트를 다시 하십시오. 여기 링크를 클릭하십시오. __URL_0__ .ngrok.io/sbibank 감사합니다.,0,0.02560778,True,0.02560778,0.97439224
1/3을 수신합니다. 벨소리를 주문하셨습니다. 주문을 처리하는 중입니다...,1,0.025760487,True,0.97423947,0.025760487
BNT 친애하는 Amazon에서 아르바이트를 긴급하게 모집하면 매일 XXXX-XXXX Rs를 벌 수 있습니다. 여기를 클릭하여 수익을 얻으세요. wa.me/ <PHONE> 5,0,0.025830366,True,0.025830366,0.9741697
데이터의 세계에 오신 것을 환영합니다. 내 Vodafone 앱을 다운로드하고 MB를 무료로 다운로드하십시오. httpgooglvnaxor 사용량 지불 청구서를 확인하고 하루 유효 기간 내에 최고의 제안을 받으십시오.,0,0.025968293,True,0.025968293,0.9740316
"icici 은행 인터넷 뱅킹을 사용하는 고객 여러분, 9월까지 clayton 시계를 완전 무료로 구매하세요. httpbitlyqdych tnc에서 코드 icicimx를 사용하세요.",0,0.026048895,True,0.026048895,0.97395116
당신의 아기 선택 비디오를 확인하세요 sms.shsex.netUN fgkslpoPW fgkslpo,0,0.026118055,True,0.026118055,0.97388196
"화장실에서 소년은 소녀의 모든 곳을 만진다! 그 소년 누구인지 알아요? 바보같아, 인생소년 비누야! 더러운 사람들은 alwz가 drty라고 생각합니다..",1,0.02623889,True,0.9737611,0.02623889
안녕하세요 네루 고엘입니다. 특별 제안으로 전화해 주셔서 감사합니다. 지금 무료 다이얼을 구독하려면 노래 퀴즈가 필요합니다.,0,0.02640463,True,0.02640463,0.9735954
부재중 전화 알림. 이 번호는 전화를 걸었지만 메시지를 남기지 않았습니다. <PHONE>,0,0.02660309,True,0.02660309,0.9733969
BNT 친애하는 Amazon에서 아르바이트를 긴급하게 모집하면 매일 XXXX-XXXX Rs를 벌 수 있습니다. 여기를 클릭하여 수익을 얻으세요. wa.me/ <PHONE> 1,0,0.02663264,True,0.02663264,0.97336733
축하합니다. RUGBY XXXX PROMO Ref No RU18 UK에서 총 <MONEY> 를 획득하셨습니다. 청구를 위해 XXXXXXXXXX를 통해 당사 대리인 Mario에게 문의하세요. 이메일 Rug1m aol .com TsCs,0,0.026881928,True,0.026881928,0.9731181
귀하는 350 상금을 받기로 선택되었습니다! 귀하가 소중한 모바일 고객으로 선정된 상을 받으려면 청구 번호 <PHONE> 로 전화하십시오.,0,0.02691027,True,0.02691027,0.97308975
X개의 새 알림( <URL> 있습니다.,0,0.02694323,True,0.02694323,0.9730568
"오른쪽!!!!!!!! 하하하 그게 무슨 정당한 일인가요?? 응, 난 그래! mypublic msn에서! 당신을 찔러보세요:P",1,0.027055254,True,0.97294474,0.027055254
안녕하세요 리키. 내일 연마 일정을 변경할 필요가 없습니다. 고마워요.즐거운 밤 되세요.,1,0.02710192,True,0.972898,0.02710192
사랑하는 사람을 보호하고 보험 갱신을 통해 보험 갱신을 통해 지속적인 혜택을 누리십시오. 소멸을 방지하기 위해 최대한 빨리 2월에 지불하십시오. 자세한 내용은 이미 지불한 경우 무시하십시오. 자세한 내용은 canara hsbc obc 생명 보험에 전화하십시오.,0,0.02730174,True,0.02730174,0.9726983
최고 대학에서 MBB 공부미국러시아필리핀중국 <MONEY> 부터 시작 무료숙소대출 지원 eduworld,0,0.02745495,True,0.02745495,0.9725451
알림 귀하의 Bmo Bank 계좌가 정지되었습니다. 계좌를 잠금 해제하려면 여기를 클릭하십시오. __URL_0__ 1KVFRmf,0,0.027865628,True,0.027865628,0.9721344
"PAY T.M 고객 여러분, 귀하의 K.Y.C가 정지되었습니다. PAY T.M K.Y.C를 확인하려면 즉시 XXXXXXXXXX에 전화하세요. 계정은 XX시간 이내에 차단됩니다.",0,0.028025385,True,0.028025385,0.97197455
추가 유효 기간 제안 rs로 재충전할 때 하루 추가 유효 기간을 얻습니다. 하루 동안 psec에서 모든 칼로리를 즐기거나 시간 단위로 cal 추가 유효 기간을 얻습니다.,1,0.028325964,True,0.9716741,0.028325964
naaptol 공화국 데이 세일 셰필드 인 슬라이서 정액 다이서만 클릭 bitlyrbdn 오늘만 특별 제안 tc 적용,0,0.028359199,True,0.028359199,0.97164077
FreeMsg>좋아하는 크리스마스 톤!진짜 답장,0,0.028570153,True,0.028570153,0.9714299
"친애하는 소비자님, paytm을 통해 bses 청구서를 지불하세요. RS 쿠폰 코드까지 캐시백을 받으세요. bsesbses tc에서 지불할 청구서를 참조하세요. httpmpytmbses를 클릭하세요.",0,0.028637366,True,0.028637366,0.97136265
"친애하는 구독자 여러분, 요청 번호에 대한 귀하의 DishTV 우려 사항은 다른 문의 전화에 대한 해결 없이 종료된 이유 때문에 종료되었거나 즉각적인 콜백을 위해 SMS로 Meto에게 전화를 걸었습니다.",0,0.02875767,True,0.02875767,0.9712423
madzmobile은 모든 인도의 비즈니스 대량 SMS에 대해 무제한 메시지를 보내는 모바일 메시징 안드로이드 앱입니다 httpsgooglazmt 다운로드 n 무료 SMS 받기,0,0.02919506,True,0.02919506,0.9708049
오늘 오후 1시 55분 FedEx 패키지 발송 예정일 1z <NUM> 연기 예정 여기에서 꼭 확인하세요 19fxv.info/dxo XX M,0,0.029241709,True,0.029241709,0.9707583
hotmail.com,0,0.029318133,True,0.029318133,0.97068185
슈퍼 프라이데이 구매 시 남성 셔츠 무료 제공 httpysmrtlnkinbcrxir 탑만 httpysmrtlnkinqyknuc,0,0.02932171,True,0.02932171,0.9706783
"vodafone 고객 여러분, 계정을 관리하는 더 스마트한 방법을 확인해보세요. vodafone 앱을 다운로드하세요 httpsgoogluhtxfx",0,0.029488776,True,0.029488776,0.97051126
g 고속 mts wifi 데이터 카드 무료 ogb 데이터 무료 전원 어댑터 무료 바이러스 백신 무료 택배 callo mrp rs 하루 제공 가격 rs 전용 의존 후불 sim 무제한localcallsstd인터넷 데이터 로밍 계획 mnp pho,0,0.029514229,True,0.029514229,0.97048575
으아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아 델리에서는 현금이 전혀 없어요 정말 이 사이트만 믿지 마세요,1,0.029603893,True,0.97039616,0.029603893
"친애하는 고객 여러분, 귀하의 DND SR SRO <NUM> LX3 우려되는 교환원은 신고 번호 SMS 발신자 ID의 사용 내역이 텔레마케팅 활동을 나타내지 않음을 되돌렸습니다. 따라서 신고된 번호 SMS 발신자 ID에 대해 아무런 조치도 취하지 않습니다",0,0.029645553,True,0.029645553,0.9703544
by SMSCaster.com Apple 의심스러운 활동으로 인해 귀하의 Apple Pay가 정지되었습니다. 자세한 내용은 <URL> 참조하세요.,0,0.029763287,True,0.029763287,0.97023666
omveds 유기농 홀리 색상으로 색상 축제를 축하하세요. 더 흥미로운 거래를 위해 무료로 구매하세요. Market City kurla 또는 wwwomvedcomshop tc를 방문하세요.,0,0.029881349,True,0.029881349,0.97011864
"PAYTM 스토머 님, 귀하의 Paytm KYC가 만료되었습니다. 고객 관리 번호 <NUM> C3 즉시 귀하의 계정이 XX시간 이내에 차단됩니다. 감사합니다 PAYTM TEAM",0,0.030031383,True,0.030031383,0.9699687
r u는 Insurancemfrealestateloans와 거래하고 있습니다. 리드 시장을 다운로드하고 HNI 고객에게 가치 있는 RS를 얻으세요. 고객 리드는 무료로 전화하거나 googlhcngr을 클릭하세요.,0,0.030050928,True,0.030050928,0.969949
